area_ratio;bbox_ratio;solidity;elongation;perimeter_ratio;roughness;symmetry;lightness_mean;lightness_std;a_mean;a_std;b_mean;b_std;dark_fraction;bright_fraction;yellow_fraction;red_fraction;laplacian_std;TRUE_LABEL;FILENAME
0.19815566666666667;0.19815566666666667;0.9972404514587863;1.4999999985;0.4097521317005157;0.9476806884961085;0.9953557750904324;189.15896412337935;59.88896781128238;130.5037520336794;13.589658619688565;149.19114405997885;7.5642881118803365;0.2446084433337247;0.6472350346354473;0.5130272890424515;0.00020798040958722598;13.126408868973565;Normal;034.JPG
0.18545833333333334;0.18545833333333334;0.9966127258332049;1.4999999985;0.39645019829273226;0.9470371758925799;0.9994827766362548;190.9021606298761;58.88551231016438;130.30591422704353;13.517871082338756;149.49686602947975;7.458039307637571;0.23984819326330728;0.6922939087367715;0.5087210031572648;0.0004085450420908905;13.653612722517536;Normal;035.JPG
0.18782666666666667;0.18782666666666667;0.9972920833259589;1.4999999985;0.3989438052654266;0.9497152904567312;0.9773624013564264;192.57739889875012;55.61829225487969;130.90495350121023;13.442676732106843;150.33973134032584;7.482358648428844;0.2283465681486829;0.6746677141279884;0.569493396747208;0.00024771044771894064;12.19740989251459;Normal;036.JPG
0.17909566666666665;0.17909566666666665;0.9965741355581358;1.4999999985;0.38989628806114196;0.9468428151193042;0.9754038000291625;193.08926318445623;55.84248420612082;129.9317324961779;13.73360961045259;150.05968072315983;7.209668529959627;0.23803639548173547;0.6926793427439106;0.5375792254827745;0.00024491249944338066;13.104583595424309;Normal;037.JPG
0.18449433333333334;0.18449433333333334;0.9964766671467665;1.4999999985;0.39581588389873507;0.9480096849293607;0.9990799696068577;189.7848669445335;60.78964752355827;130.8916391381565;13.535631202497175;150.0001729162689;8.733091607575256;0.23686646901376485;0.5889167876480145;0.5152904813196393;0.003238577619591413;11.986266179667796;Normal;038.JPG
0.185874;0.185874;0.9969659532395645;1.4999999985;0.39579578256607056;0.9497431457011073;0.9995486520032906;184.9469925874011;64.15076178199857;130.96825061950446;13.620740353128916;151.24665038493308;8.3633610105689;0.24748711824042852;0.6358100400845316;0.5818514691105954;0.00232425918708141;13.93278371842382;Normal;039.JPG
0.18705766666666668;0.18705766666666668;0.9968221656168622;1.4999999985;0.3971697943687439;0.949266536658416;0.9886208823801129;186.98885351450073;62.13377449176369;130.4711619775862;13.87110127547526;150.3850991706759;8.562839749638574;0.2493870676606238;0.6079755821968916;0.5566704804678895;0.0017446363978765892;13.81116490084846;Normal;040.JPG
0.185654;0.185654;0.996846385693115;1.4999999985;0.3966644122362137;0.9478684534512428;0.9993830940650286;188.46427190583248;61.957628664690056;130.96858218893647;13.521662817936672;151.00224464078588;7.605295396413604;0.23220039236464135;0.6594876347858463;0.5787629057895265;0.0009952314808185242;13.50353762521706;Normal;041.JPG
0.17883533333333335;0.17883533333333335;0.9968728457846593;1.4999999985;0.38946441173553464;0.9481972695098576;0.9933084152846826;181.86360494414424;59.84889707602503;133.90524219022916;14.315517555820177;152.68091985461896;7.863458393457805;0.24247266673108225;0.5571044201482054;0.6519811510074845;0.004712248128850999;13.731481463962243;Normal;042.JPG
0.19049233333333335;0.19049233333333335;0.9970619075617496;1.4999999985;0.40136390669345856;0.9480251966758042;0.9979860284693234;190.69949475564735;59.078040568778896;130.52364669183584;12.83094627430143;150.59403546480388;7.68181762821269;0.23689609691759073;0.6722436617654243;0.57992491119842;9.420992763281855e-05;12.624411527386693;Normal;043.JPG
0.202966;0.202966;0.9970117385459529;1.4999999985;0.4145722333431244;0.9482467011916701;0.994328114105068;185.85257455769747;61.21569479243157;130.6505760904452;13.719816787381458;148.16664046585052;7.813026046053422;0.26155292237353195;0.5971329756921928;0.4638756247257102;0.0007696489745655578;11.870866837896099;Normal;044.JPG
0.18785633333333332;0.18785633333333332;0.9969819999115475;1.4999999985;0.39857568194866183;0.9491123039976241;0.999718645162266;188.60093476461057;61.894846995125306;129.9942647485476;13.368528976854321;149.84659175340894;8.111274349505887;0.25219892583445963;0.6392912488766549;0.5306505140851548;0.0008668331929889116;13.985043126187232;Normal;045.JPG
0.18367233333333333;0.18367233333333333;0.9966447930081466;1.4999999985;0.3948668508052826;0.9478798321521971;0.9913534597733372;191.12196895954028;58.33847030074115;130.62049075625387;13.090292902845752;149.6381785351132;7.7348905250856745;0.2403373994477997;0.6521463801207893;0.5345667977810667;0.0005029871647807664;12.731267208207194;Normal;046.JPG
0.187864;0.187864;0.9972414452066792;1.4999999985;0.3978242101430893;0.9511545339143196;0.9991539783185526;191.6035195844994;58.092006873232755;130.208995673048;13.328686355183747;150.1496283349903;7.744574370047291;0.23764978931317154;0.6508330178632712;0.5567616143104296;0.0002582726864251168;12.304122401459018;Normal;047.JPG
0.18488566666666667;0.18488566666666667;0.9969067792040663;1.4999999985;0.3956952775478363;0.9487103222228075;0.9897088798959075;190.3659573856181;61.35595960808749;130.9054531597698;12.609602950388519;149.91709716035936;8.514103486704293;0.23417059413521996;0.6347687916338629;0.5273269127760463;0.0016716456542605394;12.785426680534329;Normal;048.JPG
0.19658566666666666;0.19658566666666666;0.9970010024833863;1.4999999985;0.40798644664287564;0.94846868287625;0.9753214304325533;188.12736943187736;60.42408210913018;130.97007229176387;13.526370969957506;150.1208401804251;8.416806996371855;0.2431715052781779;0.6564484388630785;0.550590709595396;0.00047337918348853405;13.225270043101672;Normal;049.JPG
0.18622066666666667;0.18622066666666667;0.9967723575350018;1.4999999985;0.39698400769233705;0.9495448473078592;0.9923216745268939;186.45148245573333;62.21499852921691;130.26154181106943;14.01005644955285;150.7534094518822;8.204338188116767;0.25041670087123497;0.6381109084614369;0.5648572152603533;0.0008851547414670013;11.568288770188303;Normal;050.JPG
0.185736;0.185736;0.9968638241308427;1.4999999985;0.39705263674259184;0.9461372452533336;0.9625543528940252;189.4147059770765;59.79054275333719;130.43125270619893;13.670527337615258;150.21465301609226;7.517302170077784;0.2413195873337365;0.696873512708847;0.5587777463669839;0.0005224529523959478;12.434243284346483;Normal;051.JPG
0.18934466666666666;0.18934466666666666;0.9967065032961286;1.4999999985;0.4006810646057129;0.9482370269889596;0.9937567750824401;186.07000361567165;64.17631090641274;131.16514141488602;13.27943105042625;150.2893169188861;8.399111772862394;0.24175855036139166;0.639257769306107;0.5449308634434533;0.0019096362915144048;14.304157476381398;Normal;052.JPG
0.20499466666666666;0.20499466666666666;0.9973144784639336;1.4999999985;0.4168065474748611;0.9480556295415773;0.9984299254053385;181.1435422834592;60.04596169117809;132.70428331003978;14.315512285124017;151.4088746785653;8.36352018563273;0.2552702321463894;0.5481365704335194;0.6209907809444749;0.0003404856947367397;14.697104701856038;Normal;053.JPG
0.18812333333333334;0.18812333333333334;0.9963807775149183;1.4999999985;0.40110949075222013;0.9455295471071559;0.9884647651413536;190.18659331962493;59.94366776064602;129.82882510475625;13.508742003363245;150.3526275623768;8.392405675844039;0.24804796529087966;0.6394441735738664;0.5377193168408482;0.0006253577258177347;12.335876197065938;Normal;054.JPG
0.18349633333333334;0.18349633333333334;0.996520706502948;1.4999999985;0.39443842413425445;0.9502649638072656;0.9875394041044046;188.76299776156705;61.343347993641046;131.3147968386662;13.182404139413183;150.31690125540592;8.580442881410837;0.23863216533978543;0.5789681476061806;0.538824858920771;0.0035641068362756534;13.169091598575882;Normal;055.JPG
0.181403;0.181403;0.99655003818031;1.4999999985;0.39234136741161346;0.9483393655344808;0.9686804105907152;189.85961852701305;60.883462971692836;130.55918473521848;13.206944280827248;150.2556513838105;8.212408838920418;0.23831803093697562;0.6305588733137443;0.5283356903664514;0.001362926922203252;12.865752205441687;Normal;056.JPG
0.19290233333333334;0.19290233333333334;0.9970847641019368;1.4999999985;0.4033639072656631;0.9495338518554224;0.9808321296914502;185.65231174236942;61.713791789900235;131.60782043595415;13.158659077040399;150.13894918921898;7.957751837626643;0.25045311390904645;0.6223821042403193;0.5552178737069886;0.001605711647267189;13.94985457869153;Normal;057.JPG
0.17476666666666665;0.17476666666666665;0.9967415315942161;1.4999999985;0.38462421002388003;0.9481344083260952;0.9981695230494011;190.1595593380183;60.280772547566855;129.713056341456;13.359993732239095;150.30830367192968;8.468153110004733;0.2489276261750479;0.6238211493413647;0.5387309482522589;0.0012473000517173192;13.655066611361601;Normal;058.JPG
0.19453733333333334;0.19453733333333334;0.997070013855503;1.4999999985;0.4050408622264862;0.9483422845369535;0.9960676850728537;188.41625322891468;59.17900558595505;130.99539068159143;13.7276850836121;150.36322044090915;7.494853970402661;0.24238044473601486;0.6786563614744352;0.5851920947968346;0.0005261935025352959;13.356083455019894;Normal;059.JPG
0.17945633333333333;0.17945633333333333;0.9970904174537911;1.4999999985;0.3896217711210251;0.9484778043170002;0.9885473395642213;188.42020805789178;61.4712978781634;130.0203354553905;13.521109436948873;150.20326567192922;8.179477158775716;0.25102492028397794;0.6359727576744031;0.5465945241296047;0.0008517856018605961;13.998041471978418;Normal;060.JPG
0.18688966666666668;0.18688966666666668;0.9966438956407973;1.4999999985;0.39784431104660034;0.9485865110406718;0.9752180409980463;186.82269094943933;62.177760298660246;131.7083008816197;13.150683295077963;150.90822833203526;8.61975441621365;0.2393282762005356;0.5993378072243738;0.5838854570090367;0.0025427918075871217;14.453855373346839;Normal;061.JPG
0.19616466666666665;0.19616466666666665;0.9973071584844844;1.4999999985;0.4073438062429428;0.9477208576195918;0.9969569426870764;189.1219622114694;60.04406087458061;130.47932677320105;14.249504215184968;150.37259247211267;8.016115238384696;0.23857059596904268;0.6254964149690291;0.5489807397769013;0.0007420810799821087;13.99218139861872;Normal;062.JPG
0.19359333333333334;0.19359333333333334;0.9973845231777958;1.4999999985;0.40321832315921785;0.9503564368369197;0.9993626434409068;184.59259678903493;60.33404656986592;132.17724170134454;13.464550671104554;151.6552298353316;8.010888417454346;0.2427966159889031;0.5788286432367846;0.6136987900512271;0.001139906335407139;13.78196808999713;Normal;063.JPG
0.18124;0.18124;0.9962602677728896;1.4999999985;0.3922810640335083;0.9487167613683415;0.9954196714642042;193.04941821022175;57.62723962754027;129.96276032021356;13.625691673735467;150.1994000579406;7.9871108075316535;0.2327965881045718;0.6691370882274206;0.543031907676398;0.00018335637511780647;12.695441572562155;Normal;064.JPG
0.18826033333333334;0.18826033333333334;0.9966489023787676;1.4999999985;0.3988668513059616;0.9486212096964777;0.9997950750870993;184.3902436441052;61.874874698680635;132.42711683689862;13.619640189734747;148.4217291988095;7.812332414343842;0.2517997041388782;0.5935192998188822;0.4856500294801953;0.0010132713837332872;13.3725488940379;Normal;065.JPG
0.18959433333333334;0.18959433333333334;0.9968925048549134;1.4999999985;0.399460963344574;0.9514607208619701;0.989047321594103;189.20115270946323;62.649209594612124;129.8251163051595;12.942191918510966;149.04149473603024;7.882095223909343;0.2511034528696786;0.6714707913658976;0.4826935819184479;0.0005994930602543113;13.120883784371546;Normal;066.JPG
0.18318;0.18318;0.997010094559388;1.4999999985;0.39382908766269686;0.9490943917139081;0.9969897867383195;190.02059514004043;57.59889333616081;129.27266426946397;14.221047358974415;150.24158287947344;7.93281804341269;0.258426191677038;0.6394798239471116;0.5351398227134351;0.00044630060341292966;12.345636680814069;Normal;067.JPG
0.188969;0.188969;0.9971119463757742;1.4999999985;0.39973548045158386;0.9488110806687646;0.9956594421509419;185.4620955516396;61.608741311827515;131.78006521119775;13.661944361265054;151.15684453777078;8.23073471367459;0.24355010604733615;0.5942379188693911;0.5904040350747607;0.00325000791398031;12.778357352805555;Normal;068.JPG
0.18618933333333335;0.18618933333333335;0.99657085764242;1.4999999985;0.39727029926776886;0.9477093542341241;0.994934461456774;188.8537333252421;63.12999812141812;129.969161737566;13.580958451625548;150.1442748064354;8.42448996608211;0.24234397923887785;0.6319327191144396;0.54746393754529;0.0020953883607780425;13.14524395832899;Normal;069.JPG
0.18588766666666667;0.18588766666666667;0.9967755023978179;1.4999999985;0.3964384239912033;0.9484783862274213;0.9873148518555442;186.46233883251455;63.57049950145151;130.5100329664829;13.843409652318613;149.11599410750935;8.021084448721133;0.2514641838113831;0.6115961927645364;0.4998426762205107;0.0031929576155435894;13.429354784041092;Normal;070.JPG
0.186252;0.186252;0.9974116664227088;1.4999999985;0.3955614689826965;0.950398138732753;0.9916053871276408;184.2952127754483;62.27299829915323;131.63785529485236;13.559795947178499;151.21190828798288;8.114194007494996;0.24865732893210812;0.6035435810509412;0.5985618699259524;0.0011633508787581408;12.591976856866436;Normal;071.JPG
0.181157;0.181157;0.9967921206118631;1.4999999985;0.3914041094779968;0.949105500956717;0.9942929219793167;181.54080251239137;61.38351913563127;134.5057214870363;13.077460257543994;152.30591886824988;8.545991692419989;0.23512211586790868;0.53675216183792;0.6501619773341796;0.004083369715558263;13.641500200010544;Normal;072.JPG
0.183842;0.183842;0.996761356037577;1.4999999985;0.3947614686012268;0.9473452200522118;0.9870718723630127;187.6046932843591;63.25744458609846;129.95952394724665;13.400700411209678;148.79342607589078;7.643033074994858;0.253701989819528;0.6557077163350301;0.4860018509949098;0.0008170407218880149;13.82597565837699;Normal;073.JPG
0.187619;0.187619;0.9965916052565414;1.4999999985;0.3992668513774872;0.9470691976768567;0.996786642104766;186.5754321949837;62.061804270588105;131.62298427093666;12.765926666509765;149.15632350857305;8.481521168629707;0.2488947144679042;0.6037303386708233;0.5003896840017005;0.0023912427377072412;13.238399357045111;Normal;074.JPG
0.19645666666666667;0.19645666666666667;0.9972723365517054;1.4999999985;0.40788106465339663;0.9465733154444949;0.9320300314321772;186.75856433784347;60.54719689278666;131.39912098173957;13.596273072132957;150.65919264304347;8.108039076346323;0.24107701729277262;0.6001278941117957;0.587615925185328;0.0005988692536465048;12.70183509672134;Normal;075.JPG
0.190019;0.190019;0.9968959414653255;1.4999999985;0.4007815694332123;0.9486837999117852;0.9950104489660427;190.6202210640456;61.59964215375212;130.9202665360803;12.221095848037637;148.66041134702158;8.12563001980831;0.23569904508727132;0.6795795585714786;0.4926929938088076;0.0012067578439259854;12.696882359754198;Normal;076.JPG
0.18721333333333334;0.18721333333333334;0.9968938035818882;1.4999999985;0.39822421002388003;0.9477031432387766;0.9611249964497713;189.15160186315998;60.85573103827784;130.61333749893492;13.08452377143593;149.2328026924934;7.942022857779004;0.24506873242636826;0.6603638274304865;0.5074377289897469;0.0008627055582379505;13.182446532133481;Normal;077.JPG
0.186833;0.186833;0.9968945922151375;1.4999999985;0.39817568111419677;0.947126315891063;0.9951707153679894;190.43948104246857;60.39783074395565;130.44104986801943;13.06718146191412;149.95957339328785;7.9663758133336655;0.23700293843515877;0.6877076648334056;0.5468940100034863;0.0006545666697497706;13.102021344100045;Normal;078.JPG
0.187448;0.187448;0.9971663752655415;1.4999999985;0.3979614677429199;0.948176595741366;0.9796754633419719;187.43953195638684;60.74011955974085;131.1068238631327;13.337257001165309;151.17605886003014;7.938891945141416;0.23876606683804627;0.643623792217002;0.5967343320627604;0.0005673255917028632;12.815760607293056;Normal;079.JPG
0.19116566666666668;0.19116566666666668;0.9965957432019129;1.4999999985;0.40336390771865843;0.9461900506734311;0.9706614078931644;186.17244940179202;61.06000172486676;130.60961583260607;13.795432668826825;149.90214492592375;7.829363766180445;0.2550302667858099;0.5925544749990438;0.5477262533509035;0.000625849677861263;13.075847039579912;Normal;080.JPG
0.188453;0.188453;0.9971269233211285;1.4999999985;0.39875314261913297;0.9491476485833712;0.9984632554007009;188.11988869216825;60.494832518911764;130.0814176583033;14.11212091112649;151.20958037370653;8.291730924620278;0.24616100840099034;0.6148205884220105;0.5857521743117324;0.0005008147056126516;12.731612479817189;Normal;081.JPG
0.190066;0.190066;0.9968845064512745;1.4999999985;0.40105263731479646;0.9475331654692719;0.9904453969196961;191.33006476520865;57.32973221123471;130.75323126634868;13.008604147087988;149.54301361048553;7.760351477831934;0.24271216550798025;0.6553001161017779;0.5242379946565205;0.000591000013988166;12.264848231102832;Normal;082.JPG
0.185654;0.185654;0.9970034154619466;1.4999999985;0.3963496927976608;0.9494766296973809;0.9925408837481112;184.9394146603419;58.878335517579586;132.6527056296429;14.032645278426372;151.72179718965364;8.058312968859738;0.24035084578895552;0.5719931978877651;0.6027709657209344;0.0035836391300456457;13.581061248937367;Normal;083.JPG
0.186074;0.186074;0.9971561983087239;1.4999999985;0.39723009717464447;0.9481637352684729;0.9137636044763058;192.01284812635956;55.633388758179464;129.34449552262262;14.16126517978208;150.4282494472484;7.40484885465365;0.24902576411882998;0.6744069752074381;0.5493583080621368;0.0004429156709993821;12.463631581384975;Normal;084.JPG
